regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
capacity,9106,straight,1.0,delayed,intact,0.35247634957605667,0.3517498043768862,1.0020655169956882
capacity,9106,straight,1.0,delayed,L4 failure,1.069087036572095,1.079448541553129,0.9904011126217044
capacity,9106,straight,1.0,delayed,L4 slip,0.5642940943026137,0.5667745049125743,0.9956236376399055
capacity,9106,straight,1.0,noisy,intact,0.35247634957605667,0.4303402655831877,0.819064302752122
capacity,9106,straight,1.0,noisy,L4 failure,1.069087036572095,1.1455788987380173,0.93322863903116
capacity,9106,straight,1.0,noisy,L4 slip,0.5642940943026137,0.6703404670040154,0.841802221525787
capacity,9106,straight,1.0,stuck,intact,0.35247634957605667,0.34731413211764106,1.0148632519700267
capacity,9106,straight,1.0,stuck,L4 failure,1.069087036572095,1.0644515969790764,1.0043547678505758
capacity,9106,straight,1.0,stuck,L4 slip,0.5642940943026137,0.5601898005591315,1.0073266127647909
capacity,9106,s_lr,0.0,dropout,intact,0.8651086030422779,0.8651086030422779,1.0
capacity,9106,s_lr,0.0,dropout,L4 failure,1.9441754400278157,1.9441754400278157,1.0
capacity,9106,s_lr,0.0,dropout,L4 slip,1.318261412204651,1.318261412204651,1.0
capacity,9106,s_lr,0.0,intermittent,intact,0.8651086030422779,0.8651086030422779,1.0
capacity,9106,s_lr,0.0,intermittent,L4 failure,1.9441754400278157,1.9441754400278157,1.0
capacity,9106,s_lr,0.0,intermittent,L4 slip,1.318261412204651,1.318261412204651,1.0
capacity,9106,s_lr,0.0,delayed,intact,0.8651086030422779,0.8651086030422779,1.0
capacity,9106,s_lr,0.0,delayed,L4 failure,1.9441754400278157,1.9441754400278157,1.0
capacity,9106,s_lr,0.0,delayed,L4 slip,1.318261412204651,1.318261412204651,1.0
capacity,9106,s_lr,0.0,noisy,intact,0.8651086030422779,0.8651086030422779,1.0
capacity,9106,s_lr,0.0,noisy,L4 failure,1.9441754400278157,1.9441754400278157,1.0
capacity,9106,s_lr,0.0,noisy,L4 slip,1.318261412204651,1.318261412204651,1.0
capacity,9106,s_lr,0.0,stuck,intact,0.8651086030422779,0.8651086030422779,1.0
capacity,9106,s_lr,0.0,stuck,L4 failure,1.9441754400278157,1.9441754400278157,1.0
capacity,9106,s_lr,0.0,stuck,L4 slip,1.318261412204651,1.318261412204651,1.0
capacity,9106,s_lr,0.025,dropout,intact,0.7231440961431439,0.7899435727247524,0.915437660501247
capacity,9106,s_lr,0.025,dropout,L4 failure,1.7827974150913377,1.8697599332821568,0.9534900087209773
capacity,9106,s_lr,0.025,dropout,L4 slip,1.1508255890432493,1.2368190921524764,0.9304720442505703
capacity,9106,s_lr,0.025,intermittent,intact,0.7231440961431439,0.8142863036098749,0.8880710542929662
capacity,9106,s_lr,0.025,intermittent,L4 failure,1.7827974150913377,1.8885060528126183,0.944025258715033
capacity,9106,s_lr,0.025,intermittent,L4 slip,1.1508255890432493,1.2583418485889815,0.9145571931297576
capacity,9106,s_lr,0.025,delayed,intact,0.7231440961431439,0.7346350663819053,0.9843582606322419
capacity,9106,s_lr,0.025,delayed,L4 failure,1.7827974150913377,1.7984390870376266,0.991302640128861
capacity,9106,s_lr,0.025,delayed,L4 slip,1.1508255890432493,1.1656177693623342,0.9873095789135257
capacity,9106,s_lr,0.025,noisy,intact,0.7231440961431439,0.7160108930055573,1.0099624226492476
capacity,9106,s_lr,0.025,noisy,L4 failure,1.7827974150913377,1.7770754908817612,1.0032198543274813
capacity,9106,s_lr,0.025,noisy,L4 slip,1.1508255890432493,1.1452502464896555,1.0048682308261299
capacity,9106,s_lr,0.025,stuck,intact,0.7231440961431439,0.7331747613856388,0.9863188617901444
capacity,9106,s_lr,0.025,stuck,L4 failure,1.7827974150913377,1.8086291908009664,0.985717483804301
capacity,9106,s_lr,0.025,stuck,L4 slip,1.1508255890432493,1.1699746575356684,0.9836329202781596
capacity,9106,s_lr,0.05,dropout,intact,0.6163765040669344,0.7223353189109185,0.8533107656929463
capacity,9106,s_lr,0.05,dropout,L4 failure,1.6403380433214352,1.8009480073293573,0.9108192111297582
capacity,9106,s_lr,0.05,dropout,L4 slip,1.0120426852635245,1.1621372991088965,0.870846057552355
capacity,9106,s_lr,0.05,intermittent,intact,0.6163765040669344,0.7669657443830988,0.8036558458848911
capacity,9106,s_lr,0.05,intermittent,L4 failure,1.6403380433214352,1.834772177722098,0.8940281868443982
capacity,9106,s_lr,0.05,intermittent,L4 slip,1.0120426852635245,1.2016418095171324,0.8422166050215942
capacity,9106,s_lr,0.05,delayed,intact,0.6163765040669344,0.6328658293974025,0.9739449902893813
capacity,9106,s_lr,0.05,delayed,L4 failure,1.6403380433214352,1.66765373136598,0.9836202878746474
capacity,9106,s_lr,0.05,delayed,L4 slip,1.0120426852635245,1.0357619257111392,0.9770997177451474
capacity,9106,s_lr,0.05,noisy,intact,0.6163765040669344,0.6051839364577842,1.0184944889229244
capacity,9106,s_lr,0.05,noisy,L4 failure,1.6403380433214352,1.6296816953024247,1.0065389137337233
capacity,9106,s_lr,0.05,noisy,L4 slip,1.0120426852635245,1.0026767356854815,1.0093409463336556
capacity,9106,s_lr,0.05,stuck,intact,0.6163765040669344,0.6272801995246537,0.9826175041616457
capacity,9106,s_lr,0.05,stuck,L4 failure,1.6403380433214352,1.6864641121637056,0.9726492437582372
capacity,9106,s_lr,0.05,stuck,L4 slip,1.0120426852635245,1.0402359360321243,0.9728972536017741
capacity,9106,s_lr,0.1,dropout,intact,0.5287105374559602,0.6093094252127503,0.8677209240138576
capacity,9106,s_lr,0.1,dropout,L4 failure,1.419048056772867,1.6785615611765277,0.8453953013068142
capacity,9106,s_lr,0.1,dropout,L4 slip,0.820328372690615,1.0314497051893363,0.7953159214292788
capacity,9106,s_lr,0.1,intermittent,intact,0.5287105374559602,0.6835265527496163,0.7735040216493726
capacity,9106,s_lr,0.1,intermittent,L4 failure,1.419048056772867,1.7333275214856756,0.8186843162546497
capacity,9106,s_lr,0.1,intermittent,L4 slip,0.820328372690615,1.09794952211645,0.747145798751584
capacity,9106,s_lr,0.1,delayed,intact,0.5287105374559602,0.5412852305120504,0.9767688228917781
capacity,9106,s_lr,0.1,delayed,L4 failure,1.419048056772867,1.457139987442217,0.9738584274691311
capacity,9106,s_lr,0.1,delayed,L4 slip,0.820328372690615,0.84786353077345,0.9675240683394927
capacity,9106,s_lr,0.1,noisy,intact,0.5287105374559602,0.5178673400280307,1.0209381758412155
capacity,9106,s_lr,0.1,noisy,L4 failure,1.419048056772867,1.4002246824494753,1.0134431099232326
capacity,9106,s_lr,0.1,noisy,L4 slip,0.820328372690615,0.8083346450316853,1.0148375771503144
capacity,9106,s_lr,0.1,stuck,intact,0.5287105374559602,0.5353366194070593,0.9876225878991087
capacity,9106,s_lr,0.1,stuck,L4 failure,1.419048056772867,1.4806895056935903,0.958369767136393
capacity,9106,s_lr,0.1,stuck,L4 slip,0.820328372690615,0.8425081196771579,0.9736741445351981
capacity,9106,s_lr,0.2,dropout,intact,0.5787367455942322,0.47483837957928793,1.2188078522780728
capacity,9106,s_lr,0.2,dropout,L4 failure,1.1825697547013574,1.4847928653785982,0.7964543622721552
capacity,9106,s_lr,0.2,dropout,L4 slip,0.7137816674338937,0.83497164024784,0.8548573784159015
capacity,9106,s_lr,0.2,intermittent,intact,0.5787367455942322,0.5700956681577454,1.0151572410020415
capacity,9106,s_lr,0.2,intermittent,L4 failure,1.1825697547013574,1.5562960045151193,0.7598617173535697
capacity,9106,s_lr,0.2,intermittent,L4 slip,0.7137816674338937,0.9297581717733465,0.7677067963516616
capacity,9106,s_lr,0.2,delayed,intact,0.5787367455942322,0.5924093556503818,0.9769203340127216
capacity,9106,s_lr,0.2,delayed,L4 failure,1.1825697547013574,1.2162420341041404,0.9723144913112748
capacity,9106,s_lr,0.2,delayed,L4 slip,0.7137816674338937,0.7332985152815259,0.973384852906542
capacity,9106,s_lr,0.2,noisy,intact,0.5787367455942322,0.5677158911288459,1.0194126228234908
capacity,9106,s_lr,0.2,noisy,L4 failure,1.1825697547013574,1.1601848453855008,1.0192942610868345
capacity,9106,s_lr,0.2,noisy,L4 slip,0.7137816674338937,0.7019637621261484,1.0168354920088047
capacity,9106,s_lr,0.2,stuck,intact,0.5787367455942322,0.6418254982578768,0.9017041971144991
capacity,9106,s_lr,0.2,stuck,L4 failure,1.1825697547013574,1.2127102138538177,0.9751461983183284
capacity,9106,s_lr,0.2,stuck,L4 slip,0.7137816674338937,0.7333841484893001,0.973271196144905
capacity,9106,s_lr,0.4,dropout,intact,0.6861094557710166,0.4687196464101365,1.4637949593660957
capacity,9106,s_lr,0.4,dropout,L4 failure,1.0822303047633448,1.2383490034772862,0.8739299678236427
capacity,9106,s_lr,0.4,dropout,L4 slip,0.7685111421092824,0.6392741551502127,1.202162070713937
capacity,9106,s_lr,0.4,intermittent,intact,0.6861094557710166,0.5380019549525319,1.275291752111853
capacity,9106,s_lr,0.4,intermittent,L4 failure,1.0822303047633448,1.3153589393101341,0.8227642451199988
capacity,9106,s_lr,0.4,intermittent,L4 slip,0.7685111421092824,0.7493677152435071,1.025546105705334
capacity,9106,s_lr,0.4,delayed,intact,0.6861094557710166,0.7270960444029407,0.9436297461010388
capacity,9106,s_lr,0.4,delayed,L4 failure,1.0822303047633448,1.1077305175712957,0.976979768631941
capacity,9106,s_lr,0.4,delayed,L4 slip,0.7685111421092824,0.804364172041681,0.9554268686018244
capacity,9106,s_lr,0.4,noisy,intact,0.6861094557710166,0.6582965935901142,1.0422497434313325
capacity,9106,s_lr,0.4,noisy,L4 failure,1.0822303047633448,1.0600991897545315,1.0208764568662088
capacity,9106,s_lr,0.4,noisy,L4 slip,0.7685111421092824,0.7486570082799293,1.026519666028331
capacity,9106,s_lr,0.4,stuck,intact,0.6861094557710166,0.9683851610979499,0.7085088488893296
capacity,9106,s_lr,0.4,stuck,L4 failure,1.0822303047633448,1.1202140712227924,0.9660924037331672
capacity,9106,s_lr,0.4,stuck,L4 slip,0.7685111421092824,0.9719069435001504,0.7907250249099218
capacity,9106,s_lr,1.0,dropout,intact,0.6582665844720771,0.69818125539319,0.942830503378905
capacity,9106,s_lr,1.0,dropout,L4 failure,1.0803939652493955,0.9783165851109363,1.104339823827973
capacity,9106,s_lr,1.0,dropout,L4 slip,0.7719144154491636,0.6834395843085739,1.1294552337498835
capacity,9106,s_lr,1.0,intermittent,intact,0.6582665844720771,0.6786887842536232,0.9699093306750234
capacity,9106,s_lr,1.0,intermittent,L4 failure,1.0803939652493955,1.1084646744976523,0.9746760452596487
capacity,9106,s_lr,1.0,intermittent,L4 slip,0.7719144154491636,0.7688110380749837,1.0040365931555175
capacity,9106,s_lr,1.0,delayed,intact,0.6582665844720771,0.7096925913494145,0.9275376303709812
capacity,9106,s_lr,1.0,delayed,L4 failure,1.0803939652493955,1.1103029586367599,0.9730623131689328
capacity,9106,s_lr,1.0,delayed,L4 slip,0.7719144154491636,0.8164390090411254,0.9454648870290334
capacity,9106,s_lr,1.0,noisy,intact,0.6582665844720771,0.637003227905337,1.0333802964180583
capacity,9106,s_lr,1.0,noisy,L4 failure,1.0803939652493955,1.1040219547796728,0.9785982611777021
capacity,9106,s_lr,1.0,noisy,L4 slip,0.7719144154491636,0.7918289492754085,0.9748499548488744
capacity,9106,s_lr,1.0,stuck,intact,0.6582665844720771,1.5161323031303986,0.4341748956294491
capacity,9106,s_lr,1.0,stuck,L4 failure,1.0803939652493955,1.5883004775946827,0.6802201349744229
capacity,9106,s_lr,1.0,stuck,L4 slip,0.7719144154491636,1.5058456984285087,0.5126118939375587
capacity,9106,s_rl,0.0,dropout,intact,0.7634353389935896,0.7634353389935896,1.0
capacity,9106,s_rl,0.0,dropout,L4 failure,1.3233228552134058,1.3233228552134058,1.0
capacity,9106,s_rl,0.0,dropout,L4 slip,0.505330600149589,0.505330600149589,1.0
capacity,9106,s_rl,0.0,intermittent,intact,0.7634353389935896,0.7634353389935896,1.0
capacity,9106,s_rl,0.0,intermittent,L4 failure,1.3233228552134058,1.3233228552134058,1.0
capacity,9106,s_rl,0.0,intermittent,L4 slip,0.505330600149589,0.505330600149589,1.0
capacity,9106,s_rl,0.0,delayed,intact,0.7634353389935896,0.7634353389935896,1.0
capacity,9106,s_rl,0.0,delayed,L4 failure,1.3233228552134058,1.3233228552134058,1.0
capacity,9106,s_rl,0.0,delayed,L4 slip,0.505330600149589,0.505330600149589,1.0
capacity,9106,s_rl,0.0,noisy,intact,0.7634353389935896,0.7634353389935896,1.0
capacity,9106,s_rl,0.0,noisy,L4 failure,1.3233228552134058,1.3233228552134058,1.0
capacity,9106,s_rl,0.0,noisy,L4 slip,0.505330600149589,0.505330600149589,1.0
capacity,9106,s_rl,0.0,stuck,intact,0.7634353389935896,0.7634353389935896,1.0
capacity,9106,s_rl,0.0,stuck,L4 failure,1.3233228552134058,1.3233228552134058,1.0
capacity,9106,s_rl,0.0,stuck,L4 slip,0.505330600149589,0.505330600149589,1.0
capacity,9106,s_rl,0.025,dropout,intact,0.6808192403243818,0.7489639255914519,0.9090147296303268
capacity,9106,s_rl,0.025,dropout,L4 failure,1.3073310387789312,1.3195900958774893,0.9907099506605449
capacity,9106,s_rl,0.025,dropout,L4 slip,0.5051789180790136,0.506563432892928,0.99726684809046
capacity,9106,s_rl,0.025,intermittent,intact,0.6808192403243818,0.7351046125079341,0.9261528614296833
capacity,9106,s_rl,0.025,intermittent,L4 failure,1.3073310387789312,1.3177378026314508,0.9921025534581023
capacity,9106,s_rl,0.025,intermittent,L4 slip,0.5051789180790136,0.5052560463672394,0.9998473481143266
capacity,9106,s_rl,0.025,delayed,intact,0.6808192403243818,0.6915299438807276,0.9845115838422852
capacity,9106,s_rl,0.025,delayed,L4 failure,1.3073310387789312,1.3095733086705386,0.9982877858942591
capacity,9106,s_rl,0.025,delayed,L4 slip,0.5051789180790136,0.5049077808000089,1.0005370035664238
capacity,9106,s_rl,0.025,noisy,intact,0.6808192403243818,0.6875687623710204,0.9901834952138264
capacity,9106,s_rl,0.025,noisy,L4 failure,1.3073310387789312,1.3023162793589538,1.0038506463441015
capacity,9106,s_rl,0.025,noisy,L4 slip,0.5051789180790136,0.5057842796022463,0.9988031230948722
capacity,9106,s_rl,0.025,stuck,intact,0.6808192403243818,0.7018410343750036,0.9700476418148707
capacity,9106,s_rl,0.025,stuck,L4 failure,1.3073310387789312,1.322153270884544,0.9887893238764244
capacity,9106,s_rl,0.025,stuck,L4 slip,0.5051789180790136,0.5051751952950937,1.0000073692927811
capacity,9106,s_rl,0.05,dropout,intact,0.6009753802403168,0.7312649296098324,0.8218298948931795
capacity,9106,s_rl,0.05,dropout,L4 failure,1.2953089515010636,1.318330856757547,0.9825370807802329
capacity,9106,s_rl,0.05,dropout,L4 slip,0.5081121809151806,0.5075758790801141,1.0010565944072016
capacity,9106,s_rl,0.05,intermittent,intact,0.6009753802403168,0.7068984335462382,0.8501580308014746
capacity,9106,s_rl,0.05,intermittent,L4 failure,1.2953089515010636,1.3126144538402378,0.9868160050435644
capacity,9106,s_rl,0.05,intermittent,L4 slip,0.5081121809151806,0.5056197486392197,1.004929459900783
capacity,9106,s_rl,0.05,delayed,intact,0.6009753802403168,0.6202701881409155,0.9688928981764714
capacity,9106,s_rl,0.05,delayed,L4 failure,1.2953089515010636,1.2991702197223876,0.997027896604535
capacity,9106,s_rl,0.05,delayed,L4 slip,0.5081121809151806,0.5070264060334324,1.0021414562808324
capacity,9106,s_rl,0.05,noisy,intact,0.6009753802403168,0.6124942468773835,0.9811935104765601
capacity,9106,s_rl,0.05,noisy,L4 failure,1.2953089515010636,1.2866635115447511,1.0067192703288312
capacity,9106,s_rl,0.05,noisy,L4 slip,0.5081121809151806,0.5089404635772768,0.9983725352543708
capacity,9106,s_rl,0.05,stuck,intact,0.6009753802403168,0.6375813164449592,0.9425862470237513
capacity,9106,s_rl,0.05,stuck,L4 failure,1.2953089515010636,1.3240179265986896,0.9783167776501507
capacity,9106,s_rl,0.05,stuck,L4 slip,0.5081121809151806,0.5073448604383801,1.0015124238691164
capacity,9106,s_rl,0.1,dropout,intact,0.4565223535998685,0.6883456533800986,0.6632167303710433
capacity,9106,s_rl,0.1,dropout,L4 failure,1.2797233331619118,1.321834786055438,0.9681416669180016
capacity,9106,s_rl,0.1,dropout,L4 slip,0.5220607042357097,0.5092539713816293,1.0251480274554072
capacity,9106,s_rl,0.1,intermittent,intact,0.4565223535998685,0.651103235068441,0.7011520278376145
capacity,9106,s_rl,0.1,intermittent,L4 failure,1.2797233331619118,1.3036272017973691,0.9816635702273625
capacity,9106,s_rl,0.1,intermittent,L4 slip,0.5220607042357097,0.5076416742462779,1.0284039524746278
capacity,9106,s_rl,0.1,delayed,intact,0.4565223535998685,0.48482386536191535,0.9416251678515865
capacity,9106,s_rl,0.1,delayed,L4 failure,1.2797233331619118,1.2858893623304941,0.9952048524941467
capacity,9106,s_rl,0.1,delayed,L4 slip,0.5220607042357097,0.518725354209416,1.0064298958962148
capacity,9106,s_rl,0.1,noisy,intact,0.4565223535998685,0.4720617936974646,0.9670817670375691
capacity,9106,s_rl,0.1,noisy,L4 failure,1.2797233331619118,1.2670473753791256,1.0100043281956945
capacity,9106,s_rl,0.1,noisy,L4 slip,0.5220607042357097,0.5234260612909925,0.9973914996668007
capacity,9106,s_rl,0.1,stuck,intact,0.4565223535998685,0.5063218484807998,0.9016445862836991
capacity,9106,s_rl,0.1,stuck,L4 failure,1.2797233331619118,1.334439632551259,0.9589967968167001
capacity,9106,s_rl,0.1,stuck,L4 slip,0.5220607042357097,0.5208216777173857,1.0023789841539512
capacity,9106,s_rl,0.2,dropout,intact,0.3553979621404779,0.5852287337942769,0.6072804386009686
capacity,9106,s_rl,0.2,dropout,L4 failure,1.2669711953069667,1.3453442156724997,0.9417450051425266
capacity,9106,s_rl,0.2,dropout,L4 slip,0.5675253679529518,0.5150996887608172,1.1017777341668673
capacity,9106,s_rl,0.2,intermittent,intact,0.3553979621404779,0.5437836931041324,0.6535649499008066
capacity,9106,s_rl,0.2,intermittent,L4 failure,1.2669711953069667,1.2899390819550542,0.9821945958771348
capacity,9106,s_rl,0.2,intermittent,L4 slip,0.5675253679529518,0.5164371733695825,1.0989243168729232
capacity,9106,s_rl,0.2,delayed,intact,0.3553979621404779,0.36386096541731605,0.9767411069578958
capacity,9106,s_rl,0.2,delayed,L4 failure,1.2669711953069667,1.277274524015825,0.9919333483013001
capacity,9106,s_rl,0.2,delayed,L4 slip,0.5675253679529518,0.5625437094156621,1.008855593714601
capacity,9106,s_rl,0.2,noisy,intact,0.3553979621404779,0.3659393583277451,0.9711935982086244
capacity,9106,s_rl,0.2,noisy,L4 failure,1.2669711953069667,1.2547923384358826,1.009705874428804
capacity,9106,s_rl,0.2,noisy,L4 slip,0.5675253679529518,0.5738657814211774,0.9889514000076403
capacity,9106,s_rl,0.2,stuck,intact,0.3553979621404779,0.36299539609318243,0.9790701644305312
capacity,9106,s_rl,0.2,stuck,L4 failure,1.2669711953069667,1.3692727630100339,0.9252876633007872
capacity,9106,s_rl,0.2,stuck,L4 slip,0.5675253679529518,0.5832248005670422,0.9730816786274752
capacity,9106,s_rl,0.4,dropout,intact,0.4554103512782694,0.3918145355647923,1.1623110169248956
capacity,9106,s_rl,0.4,dropout,L4 failure,1.2600816259941783,1.41830341411849,0.8884429195126415
capacity,9106,s_rl,0.4,dropout,L4 slip,0.6524244299947387,0.554173020510054,1.1772937437377506
capacity,9106,s_rl,0.4,intermittent,intact,0.4554103512782694,0.3817435511123486,1.1929745766530064
capacity,9106,s_rl,0.4,intermittent,L4 failure,1.2600816259941783,1.274915393380533,0.9883649005546776
capacity,9106,s_rl,0.4,intermittent,L4 slip,0.6524244299947387,0.5476996767727345,1.1912083531600464
capacity,9106,s_rl,0.4,delayed,intact,0.4554103512782694,0.47061348206537224,0.9676950802166119
capacity,9106,s_rl,0.4,delayed,L4 failure,1.2600816259941783,1.281358652094106,0.983394948740421
capacity,9106,s_rl,0.4,delayed,L4 slip,0.6524244299947387,0.6601997924931201,0.988222712901773
capacity,9106,s_rl,0.4,noisy,intact,0.4554103512782694,0.4773279653962482,0.9540826942754461
capacity,9106,s_rl,0.4,noisy,L4 failure,1.2600816259941783,1.2642686655577218,0.9966881726348122
capacity,9106,s_rl,0.4,noisy,L4 slip,0.6524244299947387,0.6800455757379763,0.9593833902775362
capacity,9106,s_rl,0.4,stuck,intact,0.4554103512782694,0.5679327659364711,0.8018737051160234
capacity,9106,s_rl,0.4,stuck,L4 failure,1.2600816259941783,1.432822039717287,0.87944042670003
capacity,9106,s_rl,0.4,stuck,L4 slip,0.6524244299947387,0.7659913497764375,0.8517386393268743
capacity,9106,s_rl,1.0,dropout,intact,0.5632980682783224,0.4568605060661611,1.2329760633692144
capacity,9106,s_rl,1.0,dropout,L4 failure,1.2188806636856786,1.539609687723048,0.7916816017755121
capacity,9106,s_rl,1.0,dropout,L4 slip,0.7171958707828653,0.7262142310952241,0.987581680547959
capacity,9106,s_rl,1.0,intermittent,intact,0.5632980682783224,0.456646154157106,1.2335548282851048
capacity,9106,s_rl,1.0,intermittent,L4 failure,1.2188806636856786,1.2703875272868408,0.9594557861323111
capacity,9106,s_rl,1.0,intermittent,L4 slip,0.7171958707828653,0.6604233797468538,1.0859637813818355
capacity,9106,s_rl,1.0,delayed,intact,0.5632980682783224,0.6100370151532449,0.923383424753035
capacity,9106,s_rl,1.0,delayed,L4 failure,1.2188806636856786,1.2460630247203421,0.9781854043532315
capacity,9106,s_rl,1.0,delayed,L4 slip,0.7171958707828653,0.7499350058245986,0.95634403676658
capacity,9106,s_rl,1.0,noisy,intact,0.5632980682783224,0.6368960794277462,0.8844426688643587
capacity,9106,s_rl,1.0,noisy,L4 failure,1.2188806636856786,1.290238343178678,0.9446941878062622
capacity,9106,s_rl,1.0,noisy,L4 slip,0.7171958707828653,0.8159355925863035,0.8789858872433067
capacity,9106,s_rl,1.0,stuck,intact,0.5632980682783224,1.006302890524797,0.5597698998803002
capacity,9106,s_rl,1.0,stuck,L4 failure,1.2188806636856786,1.3506477595955027,0.9024415544514092
capacity,9106,s_rl,1.0,stuck,L4 slip,0.7171958707828653,1.0487395266913628,0.6838646322843626
capacity,9106,sine,0.0,dropout,intact,0.8774998436517315,0.8774998436517315,1.0
capacity,9106,sine,0.0,dropout,L4 failure,2.324100691055965,2.324100691055965,1.0
capacity,9106,sine,0.0,dropout,L4 slip,1.4167636688606369,1.4167636688606369,1.0
capacity,9106,sine,0.0,intermittent,intact,0.8774998436517315,0.8774998436517315,1.0
capacity,9106,sine,0.0,intermittent,L4 failure,2.324100691055965,2.324100691055965,1.0
capacity,9106,sine,0.0,intermittent,L4 slip,1.4167636688606369,1.4167636688606369,1.0
capacity,9106,sine,0.0,delayed,intact,0.8774998436517315,0.8774998436517315,1.0
capacity,9106,sine,0.0,delayed,L4 failure,2.324100691055965,2.324100691055965,1.0
capacity,9106,sine,0.0,delayed,L4 slip,1.4167636688606369,1.4167636688606369,1.0
capacity,9106,sine,0.0,noisy,intact,0.8774998436517315,0.8774998436517315,1.0
capacity,9106,sine,0.0,noisy,L4 failure,2.324100691055965,2.324100691055965,1.0
capacity,9106,sine,0.0,noisy,L4 slip,1.4167636688606369,1.4167636688606369,1.0
capacity,9106,sine,0.0,stuck,intact,0.8774998436517315,0.8774998436517315,1.0
capacity,9106,sine,0.0,stuck,L4 failure,2.324100691055965,2.324100691055965,1.0
capacity,9106,sine,0.0,stuck,L4 slip,1.4167636688606369,1.4167636688606369,1.0
capacity,9106,sine,0.025,dropout,intact,0.6581737431597602,0.6962466509457957,0.9453169250662584
capacity,9106,sine,0.025,dropout,L4 failure,2.058673535705923,2.142090758100939,0.9610580354359172
capacity,9106,sine,0.025,dropout,L4 slip,1.1646826086432986,1.2268041361722521,0.949363125133586
capacity,9106,sine,0.025,intermittent,intact,0.6581737431597602,0.7987701911394266,0.8239838572604857
capacity,9106,sine,0.025,intermittent,L4 failure,2.058673535705923,2.2316454750746653,0.922491300118826
capacity,9106,sine,0.025,intermittent,L4 slip,1.1646826086432986,1.3307885049958568,0.8751823481124258
capacity,9106,sine,0.025,delayed,intact,0.6581737431597602,0.6702664470124453,0.9819583631157647
capacity,9106,sine,0.025,delayed,L4 failure,2.058673535705923,2.079280200571591,0.9900895199886944
capacity,9106,sine,0.025,delayed,L4 slip,1.1646826086432986,1.181369407990558,0.9858750368560478
capacity,9106,sine,0.025,noisy,intact,0.6581737431597602,0.6515446266886964,1.0101744626530873
capacity,9106,sine,0.025,noisy,L4 failure,2.058673535705923,2.052899502827792,1.0028126232531975
capacity,9106,sine,0.025,noisy,L4 slip,1.1646826086432986,1.159539399627989,1.0044355621007441
capacity,9106,sine,0.025,stuck,intact,0.6581737431597602,0.6568820199630441,1.0019664462680662
capacity,9106,sine,0.025,stuck,L4 failure,2.058673535705923,2.0813784442549403,0.9890914078544015
capacity,9106,sine,0.025,stuck,L4 slip,1.1646826086432986,1.1733127309122282,0.9926446530054951
capacity,9106,sine,0.05,dropout,intact,0.49588063149181794,0.5416348675496137,0.9155256819694965
capacity,9106,sine,0.05,dropout,L4 failure,1.8323934851873382,1.9773058692581258,0.9267122065817982
capacity,9106,sine,0.05,dropout,L4 slip,0.9620537626621328,1.0575349180943934,0.9097134725307121
capacity,9106,sine,0.05,intermittent,intact,0.49588063149181794,0.7261225280857962,0.682915916132031
capacity,9106,sine,0.05,intermittent,L4 failure,1.8323934851873382,2.1434902087401015,0.854864406525272
capacity,9106,sine,0.05,intermittent,L4 slip,0.9620537626621328,1.2502300685593366,0.7695013796706436
capacity,9106,sine,0.05,delayed,intact,0.49588063149181794,0.5111130895241588,0.9701974800791697
capacity,9106,sine,0.05,delayed,L4 failure,1.8323934851873382,1.8658378635037516,0.9820754102108261
capacity,9106,sine,0.05,delayed,L4 slip,0.9620537626621328,0.9861937407121133,0.9755220733478298
capacity,9106,sine,0.05,noisy,intact,0.49588063149181794,0.48543518525379187,1.0215176949577007
capacity,9106,sine,0.05,noisy,L4 failure,1.8323934851873382,1.821317977162004,1.006081040303897
capacity,9106,sine,0.05,noisy,L4 slip,0.9620537626621328,0.9533715283251125,1.0091068739510958
capacity,9106,sine,0.05,stuck,intact,0.49588063149181794,0.48961385545642633,1.012799425436091
capacity,9106,sine,0.05,stuck,L4 failure,1.8323934851873382,1.8700217324124746,0.9798781765083591
capacity,9106,sine,0.05,stuck,L4 slip,0.9620537626621328,0.9691739045889374,0.9926533907969546
capacity,9106,sine,0.1,dropout,intact,0.3378173007554833,0.3414699556636383,0.9893031441051492
capacity,9106,sine,0.1,dropout,L4 failure,1.4931409039929888,1.6967140402206158,0.8800191833143802
capacity,9106,sine,0.1,dropout,L4 slip,0.6857273676892935,0.7812185853021626,0.8777663263401054
capacity,9106,sine,0.1,intermittent,intact,0.3378173007554833,0.5991924393457114,0.5637876558061432
capacity,9106,sine,0.1,intermittent,L4 failure,1.4931409039929888,1.9800175090447965,0.7541048991598628
capacity,9106,sine,0.1,intermittent,L4 slip,0.6857273676892935,1.1047916564645521,0.6206847813131502
capacity,9106,sine,0.1,delayed,intact,0.3378173007554833,0.34827506902749844,0.9699726761917906
capacity,9106,sine,0.1,delayed,L4 failure,1.4931409039929888,1.5326987882826155,0.9741906990518657
capacity,9106,sine,0.1,delayed,L4 slip,0.6857273676892935,0.7073779490687759,0.969393191563316
capacity,9106,sine,0.1,noisy,intact,0.3378173007554833,0.33024530271988717,1.0229284049560536
capacity,9106,sine,0.1,noisy,L4 failure,1.4931409039929888,1.4743380324402953,1.0127534331604886
capacity,9106,sine,0.1,noisy,L4 slip,0.6857273676892935,0.6751039946296024,1.0157359060888385
